Country,Code,Calling Code,Year,CO2 emission (Tons),Population(2022),Area,% of World,Density(km2)
Albania,AL,355,1897,0,2842321,28748,0.00%,99/km²
Albania,AL,355,1898,0,2842321,28748,0.00%,99/km²
Albania,AL,355,1899,0,2842321,28748,0.00%,99/km²
Albania,AL,355,1900,0,2842321,28748,0.00%,99/km²
Albania,AL,355,1901,0,2842321,28748,0.00%,99/km²
Albania,AL,355,1902,0,2842321,28748,0.00%,99/km²
Albania,AL,355,1903,0,2842321,28748,0.00%,99/km²
Albania,AL,355,1904,0,2842321,28748,0.00%,99/km²
Albania,AL,355,1905,0,2842321,28748,0.00%,99/km²
Albania,AL,355,1906,0,2842321,28748,0.00%,99/km²
Albania,AL,355,1907,0,2842321,28748,0.00%,99/km²
Albania,AL,355,1908,0,2842321,28748,0.00%,99/km²
Albania,AL,355,1909,0,2842321,28748,0.00%,99/km²
Albania,AL,355,1910,0,2842321,28748,0.00%,99/km²
Albania,AL,355,1911,0,2842321,28748,0.00%,99/km²
Albania,AL,355,1912,0,2842321,28748,0.00%,99/km²
Albania,AL,355,1913,0,2842321,28748,0.00%,99/km²
Albania,AL,355,1914,0,2842321,28748,0.00%,99/km²
Albania,AL,355,1915,0,2842321,28748,0.00%,99/km²
Albania,AL,355,1916,0,2842321,28748,0.00%,99/km²
Albania,AL,355,1917,0,2842321,28748,0.00%,99/km²
Albania,AL,355,1918,0,2842321,28748,0.00%,99/km²
Albania,AL,355,1919,0,2842321,28748,0.00%,99/km²
Albania,AL,355,1920,0,2842321,28748,0.00%,99/km²
Albania,AL,355,1921,0,2842321,28748,0.00%,99/km²
Albania,AL,355,1922,0,2842321,28748,0.00%,99/km²
Albania,AL,355,1923,0,2842321,28748,0.00%,99/km²
Albania,AL,355,1924,0,2842321,28748,0.00%,99/km²
Albania,AL,355,1925,0,2842321,28748,0.00%,99/km²
Albania,AL,355,1926,0,2842321,28748,0.00%,99/km²
Albania,AL,355,1927,0,2842321,28748,0.00%,99/km²
Albania,AL,355,1928,0,2842321,28748,0.00%,99/km²
Albania,AL,355,1929,0,2842321,28748,0.00%,99/km²
Albania,AL,355,1930,0,2842321,28748,0.00%,99/km²
Albania,AL,355,1931,0,2842321,28748,0.00%,99/km²
Albania,AL,355,1932,0,2842321,28748,0.00%,99/km²
Albania,AL,355,1933,7328,2842321,28748,0.00%,99/km²
Albania,AL,355,1934,14656,2842321,28748,0.00%,99/km²
Albania,AL,355,1935,32976,2842321,28748,0.00%,99/km²
Albania,AL,355,1936,161216,2842321,28748,0.00%,99/km²
Albania,AL,355,1937,458000,2842321,28748,0.00%,99/km²
Albania,AL,355,1938,806080,2842321,28748,0.00%,99/km²
Albania,AL,355,1939,1238432,2842321,28748,0.00%,99/km²
Albania,AL,355,1940,1930928,2842321,28748,0.00%,99/km²
Albania,AL,355,1941,2557472,2842321,28748,0.00%,99/km²
Albania,AL,355,1942,3301264,2842321,28748,0.00%,99/km²
Albania,AL,355,1943,3762928,2842321,28748,0.00%,99/km²
Albania,AL,355,1944,3916816,2842321,28748,0.00%,99/km²
Albania,AL,355,1945,4037728,2842321,28748,0.00%,99/km²
Albania,AL,355,1946,4521376,2842321,28748,0.00%,99/km²
Albania,AL,355,1947,5448368,2842321,28748,0.00%,99/km²
Albania,AL,355,1948,6151856,2842321,28748,0.00%,99/km²
Albania,AL,355,1949,7166784,2842321,28748,0.00%,99/km²
Albania,AL,355,1950,7463568,2842321,28748,0.00%,99/km²
Albania,AL,355,1951,7866608,2842321,28748,0.00%,99/km²
Albania,AL,355,1952,8240336,2842321,28748,0.00%,99/km²
Albania,AL,355,1953,8654368,2842321,28748,0.00%,99/km²
Albania,AL,355,1954,9156336,2842321,28748,0.00%,99/km²
Albania,AL,355,1955,9819520,2842321,28748,0.00%,99/km²
Albania,AL,355,1956,10658576,2842321,28748,0.00%,99/km²
Albania,AL,355,1957,12164480,2842321,28748,0.00%,99/km²
Albania,AL,355,1958,13366272,2842321,28748,0.00%,99/km²
Albania,AL,355,1959,14809888,2842321,28748,0.00%,99/km²
Albania,AL,355,1960,16832416,2842321,28748,0.00%,99/km²
Albania,AL,355,1961,19111424,2842321,28748,0.00%,99/km²
Albania,AL,355,1962,21573632,2842321,28748,0.00%,99/km²
Albania,AL,355,1963,23654784,2842321,28748,0.00%,99/km²
Albania,AL,355,1964,25669984,2842321,28748,0.00%,99/km²
Albania,AL,355,1965,27842736,2842321,28748,0.00%,99/km²
Albania,AL,355,1966,30392880,2842321,28748,0.00%,99/km²
Albania,AL,355,1967,33071264,2842321,28748,0.00%,99/km²
Albania,AL,355,1968,36141696,2842321,28748,0.00%,99/km²
Albania,AL,355,1969,39384336,2842321,28748,0.00%,99/km²
Albania,AL,355,1970,43125280,2842321,28748,0.00%,99/km²
Albania,AL,355,1971,47474448,2842321,28748,0.00%,99/km²
Albania,AL,355,1972,53113344,2842321,28748,0.00%,99/km²
Albania,AL,355,1973,58400496,2842321,28748,0.00%,99/km²
Albania,AL,355,1974,62742336,2842321,28748,0.00%,99/km²
Albania,AL,355,1975,67333328,2842321,28748,0.00%,99/km²
Albania,AL,355,1976,72279728,2842321,28748,0.00%,99/km²
Albania,AL,355,1977,77995568,2842321,28748,0.00%,99/km²
Albania,AL,355,1978,84484512,2842321,28748,0.00%,99/km²
Albania,AL,355,1979,92065328,2842321,28748,0.00%,99/km²
Albania,AL,355,1980,97231568,2842321,28748,0.00%,99/km²
Albania,AL,355,1981,104566896,2842321,28748,0.00%,99/km²
Albania,AL,355,1982,111869248,2842321,28748,0.00%,99/km²
Albania,AL,355,1983,119494032,2842321,28748,0.00%,99/km²
Albania,AL,355,1984,127313008,2842321,28748,0.00%,99/km²
Albania,AL,355,1985,135186944,2842321,28748,0.00%,99/km²
Albania,AL,355,1986,143236752,2842321,28748,0.00%,99/km²
Albania,AL,355,1987,150674672,2842321,28748,0.00%,99/km²
Albania,AL,355,1988,157995344,2842321,28748,0.00%,99/km²
Albania,AL,355,1989,166972144,2842321,28748,0.00%,99/km²
Albania,AL,355,1990,172416848,2842321,28748,0.00%,99/km²
Albania,AL,355,1991,176645104,2842321,28748,0.00%,99/km²
Albania,AL,355,1992,179140288,2842321,28748,0.00%,99/km²
Albania,AL,355,1993,181455936,2842321,28748,0.00%,99/km²
Albania,AL,355,1994,183368544,2842321,28748,0.00%,99/km²
Albania,AL,355,1995,185435040,2842321,28748,0.00%,99/km²
Albania,AL,355,1996,187428256,2842321,28748,0.00%,99/km²
Albania,AL,355,1997,188959808,2842321,28748,0.00%,99/km²
Albania,AL,355,1998,190703872,2842321,28748,0.00%,99/km²
Albania,AL,355,1999,193679040,2842321,28748,0.00%,99/km²
Albania,AL,355,2000,196683520,2842321,28748,0.00%,99/km²
Albania,AL,355,2001,199904176,2842321,28748,0.00%,99/km²
Albania,AL,355,2002,203652448,2842321,28748,0.00%,99/km²
Albania,AL,355,2003,207884368,2842321,28748,0.00%,99/km²
Albania,AL,355,2004,211988048,2842321,28748,0.00%,99/km²
Albania,AL,355,2005,216186992,2842321,28748,0.00%,99/km²
Albania,AL,355,2006,220030528,2842321,28748,0.00%,99/km²
Albania,AL,355,2007,223859408,2842321,28748,0.00%,99/km²
Albania,AL,355,2008,228131632,2842321,28748,0.00%,99/km²
Albania,AL,355,2009,232385536,2842321,28748,0.00%,99/km²
Albania,AL,355,2010,236833632,2842321,28748,0.00%,99/km²
Albania,AL,355,2011,241864304,2842321,28748,0.00%,99/km²
Albania,AL,355,2012,246532240,2842321,28748,0.00%,99/km²
Albania,AL,355,2013,251460320,2842321,28748,0.00%,99/km²
Albania,AL,355,2014,257080896,2842321,28748,0.00%,99/km²
Albania,AL,355,2015,261576624,2842321,28748,0.00%,99/km²
Albania,AL,355,2016,266068688,2842321,28748,0.00%,99/km²
Albania,AL,355,2017,271370496,2842321,28748,0.00%,99/km²
Albania,AL,355,2018,276104384,2842321,28748,0.00%,99/km²
Albania,AL,355,2019,280967834,2842321,28748,0.00%,99/km²
Albania,AL,355,2020,285502507,2842321,28748,0.00%,99/km²
Algeria,DZ,213,1750,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1751,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1752,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1753,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1754,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1755,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1756,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1757,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1758,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1759,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1760,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1761,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1762,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1763,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1764,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1765,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1766,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1767,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1768,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1769,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1770,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1771,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1772,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1773,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1774,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1775,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1776,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1777,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1778,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1779,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1780,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1781,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1782,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1783,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1784,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1785,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1786,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1787,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1788,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1789,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1790,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1791,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1792,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1793,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1794,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1795,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1796,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1797,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1798,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1799,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1800,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1801,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1802,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1803,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1804,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1805,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1806,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1807,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1808,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1809,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1810,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1811,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1812,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1813,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1814,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1815,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1816,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1817,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1818,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1819,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1820,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1821,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1822,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1823,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1824,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1825,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1826,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1827,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1828,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1829,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1830,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1831,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1832,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1833,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1834,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1835,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1836,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1837,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1838,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1839,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1840,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1841,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1842,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1843,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1844,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1845,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1846,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1847,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1848,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1849,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1850,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1851,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1852,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1853,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1854,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1855,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1856,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1857,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1858,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1859,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1860,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1861,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1862,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1863,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1864,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1865,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1866,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1867,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1868,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1869,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1870,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1871,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1872,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1873,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1874,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1875,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1876,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1877,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1878,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1879,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1880,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1881,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1882,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1883,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1884,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1885,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1886,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1887,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1888,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1889,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1890,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1891,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1892,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1893,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1894,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1895,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1896,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1897,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1898,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1899,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1900,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1901,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1902,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1903,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1904,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1905,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1906,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1907,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1908,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1909,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1910,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1911,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1912,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1913,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1914,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1915,0,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1916,3664,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1917,10992,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1918,29312,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1919,47632,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1920,69616,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1921,95264,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1922,120912,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1923,135568,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1924,164880,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1925,197856,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1926,238160,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1927,296784,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1928,369856,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1929,450237,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1930,534242,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1931,632861,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1932,746088,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1933,866703,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1934,1005549,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1935,1137193,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1936,1188222,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1937,1257571,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1938,1290547,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1939,1451763,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1940,1689923,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1941,2001363,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1942,2499667,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1943,2968332,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1944,3466253,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1945,4081389,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1946,4843028,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1947,5586315,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1948,6388199,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1949,7296364,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1950,11079969,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1951,15211148,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1952,19100355,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1953,23099361,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1954,27251663,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1955,31858241,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1956,36853294,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1957,42390380,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1958,47604499,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1959,53261516,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1960,59412757,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1961,65468677,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1962,71129687,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1963,76548841,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1964,82191885,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1965,88780418,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1966,97201280,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1967,105632867,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1968,114683103,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1969,125946071,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1970,141005031,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1971,159654562,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1972,187977202,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1973,226254603,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1974,258131263,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1975,290132470,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1976,329263540,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1977,371108453,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1978,433563719,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1979,479109271,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1980,545525738,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1981,591867720,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1982,631040749,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1983,683544658,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1984,754491188,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1985,827100256,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1986,903180644,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1987,987064146,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1988,1070772187,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1989,1150580453,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1990,1227318081,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1991,1306124915,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1992,1386008220,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1993,1467952190,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1994,1554099666,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1995,1649081083,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1996,1745867360,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1997,1832872066,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1998,1939493076,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,1999,2031161288,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,2000,2113382298,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,2001,2197162501,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,2002,2286569434,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,2003,2377617838,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,2004,2465471197,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,2005,2571944033,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,2006,2672146890,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,2007,2780548836,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,2008,2889580814,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,2009,3009765663,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,2010,3127578673,44903225,2381741,1.60%,19/km²
Algeria,DZ,213,2011,3247386211,44903225,2381741,1.60%,19/km²
